UTD;SELECIONAR;ZONA;LOCALI;MUNICIPIO;BAIRRO;TIPO_LOCAL;CLUSTERS;QTD_MAX;QTD_MIN;RAIO_IDEAL;RAIO_MAX;RAIO_STEP;CARTEIRA;TURMA;PESO_MTVCOB;PESO_PECLD;PESO_QTDFTVE;PREENCHER;QTD_PREENCHER
IBOTIRAMA;SIM;0168;;;;;1;3;3;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
IBOTIRAMA;SIM;0163;;;;;1;3;3;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
IRECE;SIM;0195;;;;;1;4;3;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
IRECE;SIM;0201;;;;;1;4;3;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
IRECE;SIM;0205;;;;;1;4;3;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
ITAPETINGA;SIM;0242;;;;;1;4;3;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;3
ITAPETINGA;SIM;0239;;;;;1;4;3;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;3
ITAPETINGA;SIM;0245;;;;;1;4;3;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;3
JACOBINA;SIM;0255;;;;;1;4;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
JACOBINA;SIM;0256;;;;;1;4;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
JACOBINA;SIM;0257;;;;;1;4;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
JACOBINA;SIM;0258;;;;;1;4;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
JACOBINA;SIM;0259;;;;;1;4;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
JACOBINA;SIM;0260;;;;;1;4;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
JACOBINA;SIM;0261;;;;;1;4;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
JACOBINA;SIM;0263;;;;;1;4;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
JACOBINA;SIM;0264;;;;;1;4;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
JACOBINA;SIM;0534;;;;;1;4;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;BAIXA MIX;2
JUAZEIRO;SIM;0284;;;;;1;6;5;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
JUAZEIRO;SIM;0285;;;;;1;6;5;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
JUAZEIRO;SIM;0289;;;;;1;6;5;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
JUAZEIRO;SIM;0290;;;;;5;6;5;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
JUAZEIRO;SIM;0291;;;;;1;6;5;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
JUAZEIRO;SIM;0292;;;;;1;6;5;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
LAURO DE FREITAS;SIM;0293;;;;;2;8;7;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
LAURO DE FREITAS;SIM;0294;;;;;3;8;7;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
LAURO DE FREITAS;SIM;0295;;;;;1;8;7;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
LAURO DE FREITAS;SIM;0296;;;;;2;8;7;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
LAURO DE FREITAS;SIM;0298;;;;;3;8;7;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
REMANSO;SIM;0389;;;;;2;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
REMANSO;SIM;0390;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
REMANSO;SIM;0391;;;;;2;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
REMANSO;SIM;0392;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
REMANSO;SIM;0393;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
RIBEIRA DO POMBAL;SIM;0398;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
RIBEIRA DO POMBAL;SIM;0404;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
RIBEIRA DO POMBAL;SIM;0405;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
RIBEIRA DO POMBAL;SIM;0406;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
RIBEIRA DO POMBAL;SIM;0408;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
RIBEIRA DO POMBAL;SIM;0409;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
RIBEIRA DO POMBAL;SIM;0410;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SANTO AMARO;SIM;0419;;;;;1;9;8;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SANTO AMARO;SIM;0420;;;;;1;9;8;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SANTO AMARO;SIM;0421;;;;;1;9;8;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SANTO AMARO;SIM;0422;;;;;1;9;8;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SANTO AMARO;SIM;0424;;;;;1;9;8;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SERRINHA;SIM;0456;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SERRINHA;SIM;0458;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SERRINHA;SIM;0459;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SERRINHA;SIM;0463;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SERRINHA;SIM;0464;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
SERRINHA;SIM;0468;;;;;1;5;4;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
TEIXEIRA DE FREITAS;SIM;0485;;;;;1;7;6;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
TEIXEIRA DE FREITAS;SIM;0470;;;;;1;7;6;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
TEIXEIRA DE FREITAS;SIM;0472;;;;;1;7;6;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
VITORIA DA CONQUISTA;SIM;0500;;;;;1;7;6;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
VITORIA DA CONQUISTA;SIM;0503;;;;;1;7;6;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
VITORIA DA CONQUISTA;SIM;0518;;;;;1;7;6;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
VITORIA DA CONQUISTA;SIM;0519;;;;;1;7;6;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
VITORIA DA CONQUISTA;SIM;0520;;;;;1;7;6;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
VITORIA DA CONQUISTA;SIM;0521;;;;;1;7;6;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
VITORIA DA CONQUISTA;SIM;0508;;;;;1;7;6;500;2500;500;RECORTE;EPS;1,0;2,0;0,0;;
